subject,https://isotc211.geolexica.org/api/geolexica#review_decision_notes,https://isotc211.geolexica.org/api/geolexica#review_decision_event,https://isotc211.geolexica.org/api/geolexica#review_status,https://isotc211.geolexica.org/api/geolexica#review_decision,https://isotc211.geolexica.org/api/geolexica#review_date,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://purl.org/dc/terms/modified,http://www.w3.org/2002/07/owl#versionIRI,http://purl.org/dc/terms/title,http://purl.org/dc/terms/conformsTo,http://purl.org/vocab/vann/preferredNamespacePrefix,http://www.w3.org/2002/07/owl#imports,http://www.w3.org/2000/01/rdf-schema#label,http://purl.org/vocab/vann/preferredNamespaceUri,http://purl.org/dc/terms/license
https://isotc211.geolexica.org/api/reviews#Review1686,Publication of document ISO 19104:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review504,"Authoritative reference changed from ISO 19111:2007 to ISO 19111:2019(E), 3.1.33. Lineage source added as ISO 19111:2003@en",Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1376,Publication of document ISO 19136-2:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2011-07-11^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review259,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.58. Lineage source added as ISO 19107:2003(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1123,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.46. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2163,This entry supersedes the entry for geometric dimension in ISO 19107:2003(E)@en,Publication of document ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review978,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.86. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review725,The entry has been superseded. An entry with a revised definition has been published in ISO 19103:2015@en,Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1654,Publication of document ISO 19154:2014(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-08-03^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2384,This entry supersedes the entry for geometric realization in ISO 19107:2003(E)@en,Publication of document ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2131,Publication of document ISO 19160-4:2017(E)@en,Normal ISO processing@en,final@en,accepted@en,2017-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review273,The entry has been superseded. An entry with a revised definition has been published in ISO 19148:2012. Revision in this strandard is required.@en,Publication of ISO 19148:2012@en,final@en,accepted@en,2009-02-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2352,This entry supersedes the entry for coordinate operation in ISO 19111:2007(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review914,"Authoritative reference changed from ISO 19110:2005/Amd 1:2011, to ISO 19110:2016, 3.6. Lineage source added as ISO 19110:2005/Amd 1:2011@en",Publication of ISO 19110:2016@en,final@en,accepted@en,2012-01-27^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review241,Lineage source changed from ISO 19118:2005 to ISO 19118:2011.@en,Publication of ISO 19118:2011@en,final@en,accepted@en,2007-01-23^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2029,Publication of ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review960,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.63. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review416,,,pending@en,,2016-02-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2320,This entry supersedes the entry for spatio-parametric coordinate reference system in ISO 19111-2:2009(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2075,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review462,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.97. Lineage source added as ISO 19107:2003(E)@en",Publication of document ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review29,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.6. Lineage source added as ISO 19107:2003(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2296,Publication of document ISO 19146:2018(E)@en,Normal ISO processing@en,final@en,accepted@en,2018-06-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review75,,,pending@en,,2019-07-05^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review139,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.26. Lineage source added as ISO 19107:2003(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1003,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.56. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review605,This entry is superseded by the entry for depth in ISO 19111:2019(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review43,Authoritative reference changed from ISO/IEC 19501:2005 (Adapted from) to UML 1. Lineage source added as ISO/TS 19103:2005@en,Publication of document ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2264,Publication of document ISO 19165-1:2018(E)@en,Normal ISO processing@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review107,Authoritative reference changed from ISO 19118:2005 to ISO 19118:2011. Lineage source added as ISO 19118:2005.@en,Publication of ISO 19118:2011@en,final@en,accepted@en,2007-01-23^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1580,Publication of document ISO 19150-2:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-05-25^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review826,This entry is superseded by the entry for GML schema in ISO 19136-1:2020(E)@en,Publication of document ISO 19136-1:2020(E)@en,final@en,accepted@en,2020-01-09^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1502,Publication of document ISO 19147:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2009-06-20^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review153,Authoritative reference changed from ISO 19118:2005 to ISO 19118:2011. Lineage source added as ISO 19118:2005.@en,Publication of ISO 19118:2011@en,final@en,accepted@en,2007-01-23^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review328,"Authoritative reference changed from ISO 19116:2004 to ISO 19116:2019(E), 3.21. Lineage source added as ISO 19116:2004(E)@en",Publication of ISO 19116:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review11,Authoritative reference changed from ISO/IEC 19501:2005 (Adapted from) to UML 1. Lineage source added as ISO/TS 19103:2005@en,Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2407,This entry supersedes the entry for geodetic height in ISO 19111:2007(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review121,The entry has been omitted from the superseding standard (ISO 19157:2013).@en,Publication of ISO 19157:2013@en,final@en,accepted@en,2013-12-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review840,Authoritative reference changed from http://searchsmallbizit.techtarget.com to https://searchcio.techtarget.com/. Lineage source added as ISO/TS 19139:2007(E)@en,Publication of ISO/TS 19139-1:2019(E)@en,final@en,accepted@en,2019-03-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2200,Publication of document ISO/TS 19159-3:2018(E)@en,Normal ISO processing@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1944,Publication of ISO/TS 19159-2:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2014-08-26^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review342,Authoritative reference changed from ISO 19117:2005 to ISO 19117:2012. Lineage source added as ISO 19117:2005.@en,Publication of ISO 19117:2012@en,final@en,accepted@en,2009-11-25^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1699,Publication of document ISO 19160-1:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-02-27^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2176,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1492,Publication of document ISO 19147:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2009-06-20^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review738,The entry has been omitted from the superseding standard (ISO 19157:2013).@en,Publication of document ISO 19157:2013@en,final@en,accepted@en,2013-12-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1667,This entry is superseded by the entry for white space in ISO 19162:2019(E)@en,Publication of document ISO 19162:2019(E)@en,final@en,accepted@en,2019-07-11^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2397,Publication of document 19161-1:2020(E)@en,Normal ISO processing@en,final@en,accepted@en,2020-01-24^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2144,Publication of document ISO/TS 19159-2:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2014-08-26^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review706,"Authoritative reference changed from ISO 19111:2007 to ISO 19111:2019(E), 3.1.25. Lineage source added as ISO 19111:2007(E)@en",Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review286,"Authoritative reference changed from ISO 19136:2007 to ISO 19136-1:2020(E), 3.1.41. Lineage source added as ISO 19136:2007(E)@en",Publication of ISO 19136-1:2020(E)@en,final@en,accepted@en,2020-01-09^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2190,Publication of document ISO/TS 19159-3:2018(E)@en,Normal ISO processing@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2112,Publication of document ISO 19160-4:2017(E)@en,Normal ISO processing@en,final@en,accepted@en,2017-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review927,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.7. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review254,"Authoritative reference changed from ISO 19107:2003 to ISO 19136-1:2020(E), 3.1.39. Lineage source added as ISO 19107:2003@en",Supersession of ISO 19107:2003 and publication of ISO 19136-1:2020@en,final@en,accepted@en,2018-06-08^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review973,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.70. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review429,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.90. Lineage source added as ISO 19107:2003(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2333,The definition supersedes the definition in ISO 9000:2005@en,Publication of ISO 9000:2015@en,final@en,accepted@en,2017-06-28^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review720,"Authoritative reference changed from ISO/TS 19101-2:2008 to ISO 19101-2:2018(E), 3.37. Lineage source added as ISO/TS 19101-2:2008(E)@en",Publication of ISO 19101-2:2018(E)@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
